Event External ID,Contact External ID,Event,Screen,At,Props
EV0030575,P00915,state_enter_S1,R01,2026-06-10T22:54:55+05:30,"{""from_state"":null,""state"":""S1""}"
EV0030586,P00921,signed_up,A03,2026-06-10T09:00:27+05:30,"{""device"":""android"",""phone"":""9000093392"",""source"":""corporate_session"",""whatsapp_optin"":true}"
EV0030587,P00921,state_enter_S1,R01,2026-06-10T09:00:27+05:30,"{""from_state"":null,""state"":""S1""}"
EV0030598,P00928,signed_up,A03,2026-06-11T11:58:37+05:30,"{""device"":""android"",""phone"":""9000096461"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0030599,P00928,state_enter_S1,R01,2026-06-11T11:58:37+05:30,"{""from_state"":null,""state"":""S1""}"
EV0030610,P00928,reveal_seen,R09,2026-06-11T12:06:30+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Mumbai"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0030611,P00928,state_enter_S2,X01,2026-06-11T12:06:30+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0030613,P00928,paywall_viewed,P01,2026-06-11T13:10:22+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0030615,P00928,state_enter_S2b,P03,2026-06-11T13:10:52+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0030617,P00928,esign_done,P03,2026-06-11T13:15:18+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-020514""}"
EV0030618,P00928,state_enter_S2c,P04,2026-06-11T13:15:18+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0030620,P00928,paid,P05,2026-06-11T13:19:45+05:30,"{""amount"":""Rs ___"",""mandate_status"":""none (charged per period)"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00928"",""subscription_or_txn_id"":""pay_SEED009281""},""sku"":""diwm""}"
EV0030621,P00928,state_enter_S3,O02,2026-06-11T13:19:45+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0030631,P00928,state_enter_S17,A10a,2026-06-14T10:01:38+05:30,"{""from_state"":""S3"",""state"":""S17""}"
EV0030636,P00928,state_enter_S3,O02,2026-06-15T05:59:25+05:30,"{""from_state"":""S17"",""state"":""S3""}"
EV0030640,P00928,state_enter_S4,O02,2026-06-15T06:07:35+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0030646,P00928,data_progress,D12a,2026-06-15T06:11:07+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0030657,P00928,data_progress,D12b,2026-06-15T06:12:43+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0030667,P00928,data_progress,D12c,2026-06-15T06:15:43+05:30,"{""pct_complete"":45,""step_id"":""income""}"
EV0030684,P00928,data_progress,D12d,2026-06-15T06:19:39+05:30,"{""pct_complete"":53,""step_id"":""expenses""}"
EV0030696,P00928,data_progress,D12e,2026-06-15T06:23:28+05:30,"{""pct_complete"":71,""step_id"":""investments""}"
EV0030705,P00928,data_progress,D12f,2026-06-15T06:25:56+05:30,"{""pct_complete"":79,""step_id"":""loans""}"
EV0030716,P00928,data_progress,D12g,2026-06-15T06:28:32+05:30,"{""pct_complete"":87,""step_id"":""insurance""}"
EV0030723,P00928,state_enter_S19,O02,2026-06-22T06:07:35+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0030736,P00928,data_progress,D12h,2026-06-30T09:05:23+05:30,"{""pct_complete"":95,""step_id"":""goals""}"
EV0030743,P00928,state_enter_S5,D10,2026-06-30T09:07:11+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0030745,P00928,data_complete,D10,2026-06-30T09:29:33+05:30,{}
EV0030746,P00928,plan_built,D10,2026-06-30T09:30:07+05:30,"{""assumed_count"":1,""assumptions_version"":""A1"",""band_count"":7,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0030747,P00928,state_enter_S6,H01a,2026-06-30T09:30:07+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0030753,P00928,call_booked,K01,2026-07-08T15:39:46+05:30,"{""adviser_id"":""adv02"",""slot"":""2026-07-11T17:30:00+05:30"",""summary"":""call booked: using the app"",""tier"":""diwm"",""topic"":""Using the app""}"
EV0030754,P00928,state_enter_S7,K02,2026-07-08T15:39:46+05:30,"{""from_state"":""S6"",""state"":""S7""}"
EV0030757,P00928,plan_read,G03,2026-07-09T12:12:01+05:30,{}
EV0030766,P00928,plan_updated,H05,2026-07-10T09:19:06+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0030767,P00928,state_enter_S11,H01e,2026-07-10T09:19:06+05:30,"{""from_state"":""S7"",""state"":""S11""}"
EV0030768,P00928,plan_updated,H05,2026-07-11T18:16:00+05:30,"{""from_version"":""v2"",""reason"":""update"",""to_version"":""v3""}"
EV0030770,P00928,call_completed,K03,2026-07-11T18:17:00+05:30,"{""adviser_id"":""adv02"",""slot"":""2026-07-11T17:30:00+05:30"",""summary"":""Walked through using the app; next step agreed.""}"
EV0030772,P00928,update_accepted,H05,2026-07-11T18:44:47+05:30,"{""to_version"":""v3""}"
EV0030779,P00928,update_accepted,H05,2026-07-16T15:56:46+05:30,"{""to_version"":""v2""}"
EV0030780,P00928,state_enter_S21,K03,2026-07-16T15:56:46+05:30,"{""from_state"":""S11"",""state"":""S21""}"
EV0030782,P00928,state_enter_S9,H01c,2026-07-18T12:27:30+05:30,"{""from_state"":""S21"",""state"":""S9""}"
EV0030788,P00928,action_done,E06,2026-07-19T03:23:55+05:30,"{""done_count"":1,""total_count"":4,""verification"":""platform"",""verified"":true}"
EV0030810,P00928,plan_updated,H05,2026-08-18T04:40:16+05:30,"{""from_version"":""v3"",""reason"":""sharpen"",""to_version"":""v4""}"
EV0030812,P00928,update_accepted,H05,2026-08-18T04:40:46+05:30,"{""to_version"":""v4""}"
EV0030833,P00928,action_done,E06,2026-08-29T14:11:02+05:30,"{""done_count"":2,""total_count"":4,""verification"":""aa_verified"",""verified"":true}"
EV0030843,P00928,action_done,E06,2026-09-06T08:59:16+05:30,"{""done_count"":3,""total_count"":4,""verification"":""self_reported"",""verified"":false}"
EV0030846,P00928,plan_updated,H05,2026-09-11T19:57:30+05:30,"{""from_version"":""v4"",""reason"":""publish"",""to_version"":""v5""}"
EV0030847,P00928,state_enter_S11,H01e,2026-09-11T19:57:30+05:30,"{""from_state"":""S9"",""state"":""S11""}"
EV0030849,P00928,update_accepted,H05,2026-09-13T06:51:27+05:30,"{""to_version"":""v5""}"
EV0030850,P00928,state_enter_S9,H01c,2026-09-13T06:51:27+05:30,"{""from_state"":""S11"",""state"":""S9""}"
EV0030861,P00929,signed_up,A03,2026-06-17T06:42:11+05:30,"{""device"":""android"",""phone"":""9000096752"",""source"":""community"",""whatsapp_optin"":true}"
EV0030862,P00929,state_enter_S1,R01,2026-06-17T06:42:11+05:30,"{""from_state"":null,""state"":""S1""}"
EV0030874,P00929,reveal_seen,R09,2026-06-17T09:50:54+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Family"",""city"":""Noida"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0030875,P00929,state_enter_S2,X01,2026-06-17T09:50:54+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0030880,P00929,paywall_viewed,P01,2026-06-20T19:05:57+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0030882,P00929,state_enter_S2b,P03,2026-06-20T19:06:27+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0030884,P00929,esign_done,P03,2026-06-20T19:11:46+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-020955""}"
EV0030885,P00929,state_enter_S2c,P04,2026-06-20T19:11:46+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0030887,P00929,paid,P05,2026-06-20T19:17:06+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00929"",""subscription_or_txn_id"":""sub_SEED009291""},""sku"":""diwm""}"
EV0030888,P00929,state_enter_S3,O02,2026-06-20T19:17:06+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0030897,P00929,state_enter_S4,O02,2026-06-21T21:01:01+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0030901,P00929,aa_connected,A06,2026-06-21T21:01:46+05:30,"{""consent_expiry"":""2026-09-19"",""institutions_failed"":[],""institutions_ok"":[""Bank 1"",""CAMS"",""KFintech"",""NPS CRA""]}"
EV0030905,P00929,data_progress,D12a,2026-06-21T21:03:45+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0030917,P00929,data_progress,D12b,2026-06-22T12:08:41+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0030929,P00929,data_progress,D12c,2026-06-22T12:12:26+05:30,"{""pct_complete"":44,""step_id"":""income""}"
EV0030934,P00929,state_enter_S19,O02,2026-06-28T21:01:01+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0030962,P00929,data_progress,D12d,2026-07-08T16:53:06+05:30,"{""pct_complete"":52,""step_id"":""expenses""}"
EV0030977,P00929,data_progress,D12e,2026-07-08T16:58:50+05:30,"{""pct_complete"":71,""step_id"":""investments""}"
EV0030980,P00929,data_progress,D12f,2026-07-08T16:59:28+05:30,"{""pct_complete"":79,""step_id"":""loans""}"
EV0030998,P00929,data_progress,D12g,2026-07-08T17:04:24+05:30,"{""pct_complete"":87,""step_id"":""insurance""}"
EV0031014,P00929,data_progress,D12h,2026-07-08T17:09:49+05:30,"{""pct_complete"":95,""step_id"":""goals""}"
EV0031017,P00929,state_enter_S5,D10,2026-07-08T17:12:29+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0031019,P00929,ticket_created,H07,2026-07-14T09:41:30+05:30,"{""category"":""adviser_message"",""ticket_id"":""TK-029921""}"
EV0031020,P00929,plan_built,G01a,2026-07-15T17:12:29+05:30,"{""assumed_count"":0,""assumptions_version"":""A2"",""band_count"":8,""built_on"":""partial"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":1}"
EV0031021,P00929,state_enter_S18,H01j,2026-07-15T17:12:29+05:30,"{""from_state"":""S5"",""state"":""S18""}"
EV0031025,P00929,plan_read,G03,2026-07-15T18:06:16+05:30,{}
EV0031047,P00929,plan_updated,H05,2026-08-05T04:44:58+05:30,"{""from_version"":""v1"",""reason"":""sharpen"",""to_version"":""v2""}"
EV0031049,P00929,update_accepted,H05,2026-08-05T04:45:28+05:30,"{""to_version"":""v2""}"
EV0031059,P00929,plan_updated,H05,2026-09-11T11:19:06+05:30,"{""from_version"":""v2"",""reason"":""publish"",""to_version"":""v3""}"
EV0031060,P00929,state_enter_S11,H01e,2026-09-11T11:19:06+05:30,"{""from_state"":""S18"",""state"":""S11""}"
EV0031068,P00929,aa_connected,A06,2026-09-17T03:03:05+05:30,"{""consent_expiry"":""2026-12-16"",""institutions_failed"":[],""institutions_ok"":[""Bank 1"",""CAMS"",""KFintech"",""NPS CRA""],""renewal"":true}"
EV0031069,P00929,payment_failed,Q03b,2026-09-18T19:17:06+05:30,"{""grace_until"":""2026-09-25""}"
EV0031070,P00929,state_enter_S12,H01f,2026-09-18T19:17:06+05:30,"{""from_state"":""S11"",""state"":""S12""}"
EV0031073,P00929,update_accepted,H05,2026-09-19T20:02:15+05:30,"{""to_version"":""v3""}"
EV0031075,P00929,payment_recovered,Q03b,2026-09-22T07:27:54+05:30,"{""grace_until"":""2026-09-25""}"
EV0031076,P00929,state_enter_S18,H01j,2026-09-22T07:27:54+05:30,"{""from_state"":""S12"",""state"":""S18""}"
EV0031080,P00930,signed_up,A03,2026-06-13T04:05:35+05:30,"{""device"":""android"",""phone"":""9000010177"",""source"":""referral"",""whatsapp_optin"":true}"
EV0031081,P00930,state_enter_S1,R01,2026-06-13T04:05:35+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031093,P00930,reveal_seen,R09,2026-06-13T17:05:51+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Hyderabad"",""corpus_band"":""1 to 5 crores"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0031094,P00930,state_enter_S2,X01,2026-06-13T17:05:51+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031104,P00931,signed_up,A03,2026-06-14T19:57:38+05:30,"{""device"":""android"",""phone"":""9000038177"",""source"":""organic"",""whatsapp_optin"":true}"
EV0031105,P00931,state_enter_S1,R01,2026-06-14T19:57:38+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031117,P00931,reveal_seen,R09,2026-06-15T02:57:58+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Security"",""city"":""Hyderabad"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0031118,P00931,state_enter_S2,X01,2026-06-15T02:57:58+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031126,P00932,signed_up,A03,2026-06-13T03:35:57+05:30,"{""device"":""android"",""phone"":""9000086736"",""source"":""community"",""whatsapp_optin"":true}"
EV0031127,P00932,state_enter_S1,R01,2026-06-13T03:35:57+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031139,P00932,reveal_seen,R09,2026-06-13T18:42:57+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Gurugram"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Some hits and some misses, it has been mixed"",""path_now_band"":""over 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0031140,P00932,state_enter_S2,X01,2026-06-13T18:42:57+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031147,P00933,signed_up,A03,2026-06-19T20:44:13+05:30,"{""device"":""android"",""phone"":""9000008067"",""source"":""web_reveal"",""whatsapp_optin"":true}"
EV0031148,P00933,state_enter_S1,R01,2026-06-19T20:44:13+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031159,P00933,reveal_seen,R09,2026-06-19T20:53:38+05:30,"{""age_band"":""40 to 44"",""aspiration"":""Freedom"",""city"":""Hyderabad"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0031160,P00933,state_enter_S2,X01,2026-06-19T20:53:38+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031164,P00933,paywall_viewed,P01,2026-06-22T11:46:41+05:30,"{""from_state"":""S2"",""sku_expanded"":""diwm""}"
EV0031166,P00933,state_enter_S2b,P03,2026-06-22T11:47:11+05:30,"{""from_state"":""S2"",""state"":""S2b""}"
EV0031168,P00933,esign_done,P03,2026-06-22T11:52:25+05:30,"{""agreement_version"":""AGR v1 (to be verified: agreement template versions)"",""esign_ref"":""ESIGN-SEED-020255""}"
EV0031169,P00933,state_enter_S2c,P04,2026-06-22T11:52:25+05:30,"{""from_state"":""S2b"",""state"":""S2c""}"
EV0031171,P00933,paid,P05,2026-06-22T11:57:40+05:30,"{""amount"":""Rs ___"",""mandate_status"":""active"",""period"":""monthly"",""razorpay_ids"":{""customer_id"":""cust_SEED00933"",""subscription_or_txn_id"":""sub_SEED009331""},""sku"":""diwm""}"
EV0031172,P00933,state_enter_S3,O02,2026-06-22T11:57:40+05:30,"{""from_state"":""S2c"",""state"":""S3""}"
EV0031183,P00933,aa_failed,A09,2026-06-23T16:13:38+05:30,"{""consent_expiry"":null,""institutions_failed"":[""Bank 6"",""Bank 1"",""CAMS"",""NSDL"",""NPS CRA""],""institutions_ok"":[]}"
EV0031185,P00933,state_enter_S4,O02,2026-06-23T16:14:36+05:30,"{""from_state"":""S3"",""state"":""S4""}"
EV0031190,P00933,data_progress,D12a,2026-06-23T16:18:31+05:30,"{""pct_complete"":31,""step_id"":""family""}"
EV0031201,P00933,data_progress,D12b,2026-06-23T16:19:57+05:30,"{""pct_complete"":39,""step_id"":""risk""}"
EV0031218,P00933,data_progress,D12c,2026-06-23T16:24:55+05:30,"{""pct_complete"":45,""step_id"":""income""}"
EV0031233,P00933,data_progress,D12d,2026-06-23T16:28:50+05:30,"{""pct_complete"":49,""step_id"":""expenses""}"
EV0031261,P00933,data_progress,D12e,2026-06-23T16:39:03+05:30,"{""pct_complete"":64,""step_id"":""investments""}"
EV0031277,P00933,data_progress,D12f,2026-06-24T18:05:32+05:30,"{""pct_complete"":71,""step_id"":""loans""}"
EV0031278,P00933,state_enter_S19,O02,2026-06-30T16:14:36+05:30,"{""from_state"":""S4"",""state"":""S19""}"
EV0031298,P00933,data_progress,D12g,2026-07-02T22:41:05+05:30,"{""pct_complete"":80,""step_id"":""insurance""}"
EV0031311,P00933,data_progress,D12h,2026-07-08T07:51:14+05:30,"{""pct_complete"":87,""step_id"":""goals""}"
EV0031322,P00933,state_enter_S5,D10,2026-07-08T07:53:17+05:30,"{""from_state"":""S19"",""state"":""S5""}"
EV0031324,P00933,data_complete,D10,2026-07-14T06:04:15+05:30,{}
EV0031325,P00933,plan_built,D10,2026-07-14T06:05:40+05:30,"{""assumed_count"":0,""assumptions_version"":""A2"",""band_count"":12,""built_on"":""full"",""instrument_set_version"":""I1"",""plan_version"":""v1"",""unknown_count"":0}"
EV0031326,P00933,state_enter_S6,H01a,2026-07-14T06:05:40+05:30,"{""from_state"":""S5"",""state"":""S6""}"
EV0031332,P00933,plan_read,G03,2026-07-21T02:46:30+05:30,{}
EV0031333,P00933,state_enter_S8,H01b,2026-07-21T02:46:30+05:30,"{""from_state"":""S6"",""state"":""S8""}"
EV0031343,P00933,pdf_downloaded,G10,2026-07-21T02:57:54+05:30,"{""plan_version"":""v1""}"
EV0031366,P00933,plan_updated,H05,2026-09-11T14:48:41+05:30,"{""from_version"":""v1"",""reason"":""publish"",""to_version"":""v2""}"
EV0031367,P00933,state_enter_S11,H01e,2026-09-11T14:48:41+05:30,"{""from_state"":""S8"",""state"":""S11""}"
EV0031370,P00933,update_accepted,H05,2026-09-15T15:40:45+05:30,"{""to_version"":""v2""}"
EV0031371,P00933,state_enter_S8,H01b,2026-09-15T15:40:45+05:30,"{""from_state"":""S11"",""state"":""S8""}"
EV0031377,P00934,signed_up,A03,2026-06-10T11:35:54+05:30,"{""device"":""ios"",""phone"":""9000050295"",""source"":""organic"",""whatsapp_optin"":true}"
EV0031378,P00934,state_enter_S1,R01,2026-06-10T11:35:54+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031390,P00934,reveal_seen,R09,2026-06-10T17:35:25+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0031391,P00934,state_enter_S2,X01,2026-06-10T17:35:25+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031396,P00934,paywall_viewed,P01,2026-06-10T17:41:26+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0031404,P00935,signed_up,A03,2026-06-12T10:46:33+05:30,"{""device"":""ios"",""phone"":""9000045769"",""source"":""community"",""whatsapp_optin"":true}"
EV0031405,P00935,state_enter_S1,R01,2026-06-12T10:46:33+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031417,P00935,reveal_seen,R09,2026-06-12T14:44:24+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Security"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0031418,P00935,state_enter_S2,X01,2026-06-12T14:44:24+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031423,P00935,paywall_viewed,P01,2026-06-12T14:51:09+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0031429,P00936,signed_up,A03,2026-06-19T05:03:00+05:30,"{""device"":""android"",""phone"":""9000005653"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0031430,P00936,state_enter_S1,R01,2026-06-19T05:03:00+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031441,P00936,reveal_seen,R09,2026-06-19T08:54:45+05:30,"{""age_band"":""30 to 34"",""aspiration"":""Family"",""city"":""Chennai"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0031442,P00936,state_enter_S2,X01,2026-06-19T08:54:45+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031449,P00938,signed_up,A03,2026-06-11T01:22:32+05:30,"{""device"":""android"",""phone"":""9000089063"",""source"":""community"",""whatsapp_optin"":true}"
EV0031450,P00938,state_enter_S1,R01,2026-06-11T01:22:32+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031461,P00938,reveal_seen,R09,2026-06-11T02:48:01+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Freedom"",""city"":""Noida"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0031462,P00938,state_enter_S2,X01,2026-06-11T02:48:01+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031470,P00939,signed_up,A03,2026-06-21T23:04:31+05:30,"{""device"":""android"",""phone"":""9000076246"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0031471,P00939,state_enter_S1,R01,2026-06-21T23:04:31+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031482,P00939,reveal_seen,R09,2026-06-22T02:29:11+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Family"",""city"":""Pune"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0031483,P00939,state_enter_S2,X01,2026-06-22T02:29:11+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031488,P00939,paywall_viewed,P01,2026-06-22T02:35:43+05:30,"{""from_state"":""S2"",""sku_expanded"":""diy""}"
EV0031493,P00941,signed_up,A03,2026-06-12T07:55:55+05:30,"{""device"":""android"",""phone"":""9000024165"",""source"":""community"",""whatsapp_optin"":true}"
EV0031494,P00941,state_enter_S1,R01,2026-06-12T07:55:55+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031506,P00941,reveal_seen,R09,2026-06-12T17:41:37+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Freedom"",""city"":""Delhi"",""corpus_band"":""1 to 5 crores"",""income_band"":""50 lakhs to 1 crore"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0031507,P00941,state_enter_S2,X01,2026-06-12T17:41:37+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031517,P00945,signed_up,A03,2026-06-12T05:19:31+05:30,"{""device"":""android"",""phone"":""9000090725"",""source"":""community"",""whatsapp_optin"":true}"
EV0031518,P00945,state_enter_S1,R01,2026-06-12T05:19:31+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031529,P00945,reveal_seen,R09,2026-06-12T05:34:47+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Generosity"",""city"":""Bengaluru"",""corpus_band"":""5 to 25 lakhs"",""income_band"":""Under 10 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0031530,P00945,state_enter_S2,X01,2026-06-12T05:34:47+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031540,P00946,signed_up,A03,2026-06-16T09:55:47+05:30,"{""device"":""ios"",""phone"":""9000009699"",""source"":""web_reveal"",""whatsapp_optin"":false}"
EV0031541,P00946,state_enter_S1,R01,2026-06-16T09:55:47+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031548,P00948,signed_up,A03,2026-06-13T16:51:27+05:30,"{""device"":""android"",""phone"":""9000087527"",""source"":""web_reveal"",""whatsapp_optin"":false}"
EV0031549,P00948,state_enter_S1,R01,2026-06-13T16:51:27+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031561,P00949,signed_up,A03,2026-06-12T22:46:01+05:30,"{""device"":""android"",""phone"":""9000023648"",""source"":""referral"",""whatsapp_optin"":true}"
EV0031562,P00949,state_enter_S1,R01,2026-06-12T22:46:01+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031573,P00949,reveal_seen,R09,2026-06-13T05:39:47+05:30,"{""age_band"":""35 to 39"",""aspiration"":""Family"",""city"":""Pune"",""corpus_band"":""25 lakhs to 1 crore"",""income_band"":""25 to 50 lakhs"",""journey_feel"":""Very good, mostly things have worked out well"",""path_now_band"":""10 to 20 Cr"",""path_yes_band"":""over 20 Cr"",""savings_band"":""More than 40%, I live well below my means""}"
EV0031574,P00949,state_enter_S2,X01,2026-06-13T05:39:47+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031585,P00950,signed_up,A03,2026-06-22T06:28:33+05:30,"{""device"":""android"",""phone"":""9000043955"",""source"":""corporate_session"",""whatsapp_optin"":false}"
EV0031586,P00950,state_enter_S1,R01,2026-06-22T06:28:33+05:30,"{""from_state"":null,""state"":""S1""}"
EV0031598,P00950,reveal_seen,R09,2026-06-22T09:37:07+05:30,"{""age_band"":""25 to 29"",""aspiration"":""Freedom"",""city"":""Bengaluru"",""corpus_band"":""Under 5 lakhs"",""income_band"":""10 to 25 lakhs"",""journey_feel"":""Not so good, I can do better"",""path_now_band"":""5 to 10 Cr"",""path_yes_band"":""10 to 20 Cr"",""savings_band"":""Around 40%, some serious money""}"
EV0031599,P00950,state_enter_S2,X01,2026-06-22T09:37:07+05:30,"{""from_state"":""S1"",""state"":""S2""}"
EV0031605,P00954,signed_up,A03,2026-06-11T02:27:20+05:30,"{""device"":""android"",""phone"":""9000042463"",""source"":""organic"",""whatsapp_optin"":true}"
EV0031606,P00954,state_enter_S1,R01,2026-06-11T02:27:20+05:30,"{""from_state"":null,""state"":""S1""}"
