Timestamp,Email,Top Money Concern,Keyword,Source,Community Joined,Resource Sent
2026-08-26T14:08:49+05:30,nishant.jain.269@example.com,Where to invest,ALPHA,web_reveal,false,Reveal walkthrough video
2026-07-11T11:46:33+05:30,nishant.kamat.588@example.com,Where to invest,PLAN,community,true,Money checklist PDF
2026-07-18T12:20:23+05:30,nishant.kulkarni.285@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-06-08T20:00:41+05:30,nishant.mehta.446@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-08-06T11:06:46+05:30,nishant.naik.527@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-05-18T07:30:26+05:30,nishant.thakkar.930@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-07-03T18:30:32+05:30,nishant.vora.727@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-07-03T19:44:25+05:30,nithya.hegde.801@example.com,Paying off loans,PLAN,web_reveal,true,none
2026-08-06T14:22:19+05:30,nithya.iyengar.433@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-07-28T18:52:22+05:30,nithya.kamath.403@example.com,Retiring early,PLAN,community,true,Reveal walkthrough video
2026-08-23T23:34:55+05:30,nithya.natarajan.138@example.com,Saving enough every month,ALPHA,community,true,none
2026-07-30T09:44:27+05:30,nithya.natarajan.244@example.com,Where to invest,PLAN,community,true,Money checklist PDF
2026-09-08T22:51:30+05:30,nithya.reddy.821@example.com,Insurance and cover,ALPHA,web_reveal,false,none
2026-09-09T20:57:58+05:30,nithya.shetty.760@example.com,My children's education,ALPHA,community,true,none
2026-06-10T11:14:55+05:30,nithya.varma.329@example.com,My children's education,ALPHA,web_reveal,false,Money checklist PDF
2026-05-01T15:23:13+05:30,nitin.bedi.309@example.com,Insurance and cover,PLAN,web_reveal,true,Reveal walkthrough video
2026-08-29T11:54:05+05:30,nitin.chauhan.124@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-07-01T12:08:09+05:30,nitin.chauhan.150@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-06-14T13:29:28+05:30,nitin.gupta.102@example.com,My children's education,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-05T13:25:02+05:30,nitin.kapoor.943@example.com,My children's education,PLAN,web_reveal,false,Money checklist PDF
2026-06-18T21:05:51+05:30,nitin.mishra.999@example.com,Paying off loans,PLAN,community,true,none
2026-04-21T11:07:52+05:30,nitin.srivastava.893@example.com,Where to invest,PLAN,web_reveal,false,none
2026-05-30T22:04:00+05:30,nitin.verma.673@example.com,Saving enough every month,PLAN,web_reveal,false,Money checklist PDF
2026-08-19T18:48:32+05:30,nitin.verma.882@example.com,Retiring early,ALPHA,web_reveal,true,none
2026-04-08T20:02:39+05:30,omkar.bhosale.933@example.com,Insurance and cover,ALPHA,web_reveal,true,none
2026-06-12T08:57:40+05:30,omkar.chitale.158@example.com,Retiring early,PLAN,community,true,Money checklist PDF
2026-07-31T13:23:27+05:30,omkar.deshmukh.222@example.com,Saving enough every month,PLAN,community,true,none
2026-06-11T14:53:23+05:30,omkar.jain.589@example.com,Paying off loans,PLAN,community,true,none
2026-04-16T20:57:36+05:30,omkar.pawar.254@example.com,Saving enough every month,PLAN,web_reveal,false,none
2026-07-21T20:53:02+05:30,parth.bhosale.156@example.com,Saving enough every month,PLAN,web_reveal,false,none
2026-05-17T15:18:29+05:30,parth.mehta.913@example.com,My children's education,PLAN,web_reveal,false,none
2026-08-25T09:35:18+05:30,parth.patel.654@example.com,Retiring early,PLAN,community,true,none
2026-07-27T11:03:09+05:30,parth.pawar.712@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-25T22:09:55+05:30,pavithra.balakrishnan.931@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-07-02T12:52:55+05:30,pavithra.chandran.263@example.com,Where to invest,PLAN,web_reveal,false,none
2026-07-31T11:04:23+05:30,pavithra.chandran.755@example.com,Where to invest,PLAN,community,true,none
2026-03-28T04:03:04+05:30,pavithra.gowda.453@example.com,Paying off loans,ALPHA,community,true,none
2026-07-30T20:30:01+05:30,pavithra.iyengar.339@example.com,Retiring early,ALPHA,community,true,Reveal walkthrough video
2026-06-21T16:12:24+05:30,pavithra.kamath.577@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-09-18T22:48:31+05:30,pavithra.kamath.976@example.com,My children's education,PLAN,community,true,none
2026-03-30T09:47:17+05:30,pavithra.murthy.377@example.com,Retiring early,ALPHA,community,true,Reveal walkthrough video
2026-09-14T07:13:12+05:30,pavithra.nair.415@example.com,Retiring early,PLAN,web_reveal,false,none
2026-08-26T21:23:47+05:30,pavithra.pai.643@example.com,My children's education,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-19T07:37:54+05:30,pavithra.srinivasan.617@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-07-29T20:48:21+05:30,pavithra.subramanian.450@example.com,Retiring early,PLAN,community,true,Money checklist PDF
2026-07-23T10:45:44+05:30,payal.agarwal.711@example.com,Paying off loans,PLAN,web_reveal,false,Money checklist PDF
2026-07-26T11:52:14+05:30,payal.bansal.319@example.com,Insurance and cover,ALPHA,web_reveal,false,Reveal walkthrough video
2026-09-16T10:41:08+05:30,payal.bansal.566@example.com,Paying off loans,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-22T21:20:54+05:30,payal.gupta.163@example.com,Insurance and cover,PLAN,web_reveal,true,none
2026-07-19T14:57:50+05:30,payal.malhotra.713@example.com,Retiring early,ALPHA,community,true,Reveal walkthrough video
2026-08-24T07:37:58+05:30,payal.verma.733@example.com,Paying off loans,ALPHA,community,true,Reveal walkthrough video
2026-08-21T08:34:39+05:30,payal.verma.995@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-08-23T22:14:49+05:30,payel.bose.766@example.com,My children's education,PLAN,web_reveal,false,Reveal walkthrough video
2026-04-27T19:37:53+05:30,payel.majumdar.698@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-26T23:21:31+05:30,payel.mitra.800@example.com,Saving enough every month,ALPHA,community,true,Reveal walkthrough video
2026-08-12T20:54:59+05:30,payel.mohanty.629@example.com,Saving enough every month,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-08T09:15:05+05:30,pooja.saxena.445@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-04-16T16:36:25+05:30,pooja.sethi.174@example.com,My children's education,PLAN,web_reveal,false,Reveal walkthrough video
2026-07-08T10:11:16+05:30,pooja.tandon.597@example.com,Retiring early,PLAN,web_reveal,false,none
2026-08-25T14:18:01+05:30,poulami.bose.634@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-07-11T14:45:07+05:30,poulami.chakraborty.244@example.com,Saving enough every month,PLAN,community,true,Reveal walkthrough video
2026-07-20T23:02:19+05:30,poulami.dutta.463@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-06-15T11:32:09+05:30,poulami.saha.659@example.com,Insurance and cover,PLAN,web_reveal,false,Money checklist PDF
2026-08-23T10:09:19+05:30,prachi.chitale.664@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-04-02T11:51:37+05:30,prachi.kamat.658@example.com,My children's education,PLAN,web_reveal,false,none
2026-08-18T19:22:25+05:30,prachi.pawar.703@example.com,Where to invest,PLAN,community,true,none
2026-06-21T12:57:56+05:30,prachi.shah.686@example.com,Where to invest,PLAN,community,true,none
2026-07-28T13:46:21+05:30,prachi.shah.791@example.com,Retiring early,PLAN,community,true,Money checklist PDF
2026-05-08T13:57:41+05:30,prachi.shinde.136@example.com,Insurance and cover,PLAN,community,true,Money checklist PDF
2026-05-08T12:15:57+05:30,prachi.vora.495@example.com,Retiring early,PLAN,web_reveal,false,none
2026-07-07T09:50:19+05:30,pradeep.murthy.452@example.com,My children's education,ALPHA,web_reveal,false,Money checklist PDF
2026-09-15T07:42:59+05:30,pradeep.murthy.947@example.com,Insurance and cover,ALPHA,web_reveal,true,Reveal walkthrough video
2026-04-23T08:42:40+05:30,pradeep.naidu.180@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-08-10T23:09:01+05:30,pradeep.nair.225@example.com,My children's education,PLAN,community,true,none
2026-07-13T08:56:03+05:30,pradeep.natarajan.973@example.com,My children's education,PLAN,community,true,none
2026-07-06T21:21:55+05:30,pradeep.srinivasan.198@example.com,Where to invest,ALPHA,web_reveal,false,Reveal walkthrough video
2026-05-25T15:02:30+05:30,pranali.bhosale.327@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-06-27T22:30:21+05:30,pranali.bhosale.652@example.com,Saving enough every month,ALPHA,community,true,Money checklist PDF
2026-07-05T18:52:39+05:30,pranali.chitale.425@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-08-06T19:59:44+05:30,pranali.chitale.873@example.com,My children's education,ALPHA,web_reveal,true,Reveal walkthrough video
2026-06-17T10:45:02+05:30,pranali.gokhale.191@example.com,Where to invest,PLAN,community,true,Money checklist PDF
2026-06-24T11:09:09+05:30,pranali.patil.360@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-08-04T21:54:46+05:30,pranali.shinde.857@example.com,Where to invest,ALPHA,community,true,none
2026-08-25T08:20:19+05:30,pranali.trivedi.877@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-05-23T16:15:03+05:30,pranav.agarwal.637@example.com,Where to invest,ALPHA,community,true,Reveal walkthrough video
2026-05-15T21:02:13+05:30,pranav.arora.397@example.com,Retiring early,PLAN,web_reveal,false,none
2026-07-11T10:19:51+05:30,pranav.bansal.731@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-17T20:15:05+05:30,pranav.pandey.703@example.com,Saving enough every month,ALPHA,community,true,none
2026-04-07T23:41:11+05:30,pranav.sharma.571@example.com,Insurance and cover,ALPHA,community,true,Money checklist PDF
2026-06-26T08:55:24+05:30,pranav.singh.968@example.com,Retiring early,PLAN,web_reveal,true,Money checklist PDF
2026-07-04T18:17:12+05:30,prasanna.iyer.241@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-07-29T17:34:39+05:30,prasanna.kamath.238@example.com,Saving enough every month,ALPHA,web_reveal,false,none
2026-05-18T21:29:47+05:30,prasanna.krishnan.967@example.com,Insurance and cover,ALPHA,community,true,Reveal walkthrough video
2026-09-03T18:27:47+05:30,prasanna.pai.498@example.com,Insurance and cover,PLAN,web_reveal,false,Money checklist PDF
2026-06-29T12:46:40+05:30,prasanna.prasad.652@example.com,Retiring early,PLAN,web_reveal,false,Money checklist PDF
2026-06-04T10:23:12+05:30,prasanna.prasad.853@example.com,Insurance and cover,PLAN,community,true,none
2026-08-08T23:56:29+05:30,prasanna.reddy.780@example.com,Saving enough every month,ALPHA,community,true,Money checklist PDF
2026-05-24T15:15:42+05:30,priya.agarwal.252@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-18T13:27:02+05:30,priya.agarwal.707@example.com,Saving enough every month,ALPHA,web_reveal,true,Reveal walkthrough video
2026-06-01T11:16:16+05:30,priya.bansal.679@example.com,My children's education,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-11T15:56:05+05:30,priya.chauhan.337@example.com,Retiring early,ALPHA,community,true,none
2026-09-11T16:38:27+05:30,priya.mishra.225@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-07-22T16:34:27+05:30,priya.mishra.828@example.com,Paying off loans,ALPHA,web_reveal,false,Money checklist PDF
2026-07-03T18:54:08+05:30,priya.tiwari.149@example.com,Retiring early,PLAN,community,true,Reveal walkthrough video
2026-07-16T19:54:10+05:30,priya.tiwari.324@example.com,Paying off loans,PLAN,web_reveal,false,Money checklist PDF
2026-07-24T14:40:00+05:30,priyanka.banerjee.991@example.com,Saving enough every month,ALPHA,web_reveal,false,Money checklist PDF
2026-07-26T07:15:19+05:30,priyanka.bose.104@example.com,Where to invest,ALPHA,community,true,Reveal walkthrough video
2026-05-06T11:44:40+05:30,priyanka.majumdar.379@example.com,Retiring early,PLAN,web_reveal,false,none
2026-06-15T13:27:44+05:30,priyanka.saha.926@example.com,Insurance and cover,PLAN,community,true,none
2026-09-05T21:36:13+05:30,rahul.bedi.648@example.com,My children's education,ALPHA,web_reveal,false,Reveal walkthrough video
2026-06-29T11:25:18+05:30,rahul.bedi.664@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-07-12T14:40:40+05:30,rahul.kapoor.306@example.com,Retiring early,PLAN,web_reveal,false,none
2026-09-19T13:18:09+05:30,rahul.verma.725@example.com,Paying off loans,ALPHA,community,true,none
2026-06-05T18:46:03+05:30,rajarshi.das.176@example.com,Paying off loans,PLAN,community,true,none
2026-08-29T16:11:31+05:30,rajarshi.dutta.947@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-08-18T10:49:01+05:30,rajiv.balakrishnan.730@example.com,Paying off loans,ALPHA,web_reveal,true,none
2026-08-18T21:45:15+05:30,rajiv.kumar.887@example.com,Insurance and cover,ALPHA,community,true,Money checklist PDF
2026-08-16T09:58:29+05:30,rajiv.menon.226@example.com,Retiring early,PLAN,community,true,Reveal walkthrough video
2026-04-23T21:43:19+05:30,rajiv.naidu.486@example.com,Paying off loans,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-03T20:19:03+05:30,rajiv.nair.205@example.com,My children's education,PLAN,web_reveal,false,Money checklist PDF
2026-05-11T13:02:14+05:30,rajiv.natarajan.343@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-06-21T21:44:30+05:30,ramya.balakrishnan.704@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-09-05T20:06:37+05:30,ramya.hegde.830@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-06-16T20:53:04+05:30,ramya.murthy.314@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-08-14T07:28:40+05:30,revathi.balakrishnan.468@example.com,My children's education,PLAN,web_reveal,false,none
2026-05-22T14:43:00+05:30,revathi.balakrishnan.767@example.com,Where to invest,PLAN,community,true,none
2026-06-23T18:21:20+05:30,revathi.iyengar.782@example.com,Where to invest,ALPHA,web_reveal,false,none
2026-09-16T19:28:55+05:30,revathi.iyer.619@example.com,Insurance and cover,PLAN,web_reveal,true,Reveal walkthrough video
2026-08-03T08:41:03+05:30,revathi.kamath.611@example.com,Retiring early,PLAN,community,true,Reveal walkthrough video
2026-05-21T13:39:04+05:30,revathi.kamath.651@example.com,Where to invest,ALPHA,community,true,Money checklist PDF
2026-06-21T19:12:44+05:30,revathi.krishnan.221@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-08-25T14:21:00+05:30,revathi.nair.338@example.com,Saving enough every month,ALPHA,web_reveal,true,Money checklist PDF
2026-07-19T20:56:55+05:30,revathi.pillai.263@example.com,Retiring early,PLAN,community,true,Money checklist PDF
2026-08-01T10:25:56+05:30,revathi.srinivasan.357@example.com,My children's education,PLAN,community,true,none
2026-08-06T13:26:18+05:30,revathi.srinivasan.460@example.com,Saving enough every month,ALPHA,web_reveal,false,none
2026-06-13T15:40:03+05:30,revathi.subramanian.588@example.com,Paying off loans,ALPHA,community,true,none
2026-08-25T23:06:59+05:30,riddhi.apte.336@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-08-26T17:36:23+05:30,riddhi.desai.603@example.com,Retiring early,ALPHA,community,true,Reveal walkthrough video
2026-08-28T20:14:02+05:30,riddhi.deshmukh.556@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-31T16:45:46+05:30,riddhi.mehta.116@example.com,My children's education,ALPHA,web_reveal,true,Reveal walkthrough video
2026-09-12T10:54:36+05:30,riddhi.pawar.293@example.com,Retiring early,ALPHA,web_reveal,true,Reveal walkthrough video
2026-07-17T13:49:16+05:30,riddhi.pawar.430@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-06-07T09:45:32+05:30,riddhi.sawant.398@example.com,Where to invest,ALPHA,community,true,Money checklist PDF
2026-05-26T19:13:40+05:30,riddhi.sawant.578@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-06-07T20:46:28+05:30,ritika.agarwal.274@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-08-05T16:15:38+05:30,ritika.tandon.302@example.com,Insurance and cover,PLAN,web_reveal,false,Money checklist PDF
2026-09-18T18:27:11+05:30,rituparna.pradhan.209@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-19T19:55:43+05:30,rituparna.pradhan.726@example.com,My children's education,PLAN,community,true,none
2026-06-30T17:07:33+05:30,rohan.agarwal.786@example.com,Where to invest,ALPHA,web_reveal,false,none
2026-05-06T13:26:35+05:30,rohan.arora.354@example.com,Insurance and cover,PLAN,community,true,none
2026-04-24T08:13:05+05:30,rohan.bedi.834@example.com,Saving enough every month,ALPHA,community,true,Reveal walkthrough video
2026-08-17T19:37:39+05:30,rohan.bedi.905@example.com,Paying off loans,PLAN,community,true,Reveal walkthrough video
2026-08-21T10:41:23+05:30,rohan.bedi.955@example.com,Insurance and cover,ALPHA,web_reveal,false,Money checklist PDF
2026-07-07T22:02:22+05:30,rohan.bhatia.887@example.com,Insurance and cover,PLAN,web_reveal,false,Money checklist PDF
2026-09-23T06:02:00+05:30,rohan.kapoor.386@example.com,Retiring early,ALPHA,community,true,none
2026-09-20T10:24:22+05:30,rohan.khanna.635@example.com,Insurance and cover,ALPHA,community,true,none
2026-05-05T09:49:43+05:30,rohan.mehra.685@example.com,Saving enough every month,ALPHA,web_reveal,true,Money checklist PDF
2026-08-22T20:11:28+05:30,rohan.mishra.313@example.com,My children's education,PLAN,community,true,Reveal walkthrough video
2026-07-14T10:50:34+05:30,rohan.mishra.511@example.com,Insurance and cover,ALPHA,community,true,Reveal walkthrough video
2026-04-03T11:23:20+05:30,rohan.saxena.946@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-04-20T17:31:04+05:30,rohan.singh.764@example.com,Saving enough every month,PLAN,community,true,none
2026-05-29T22:20:58+05:30,rohan.srivastava.210@example.com,Paying off loans,PLAN,web_reveal,true,none
2026-05-01T10:18:09+05:30,rohit.chitale.445@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-05-03T17:05:51+05:30,rohit.dave.154@example.com,Retiring early,ALPHA,web_reveal,false,Reveal walkthrough video
2026-05-28T20:18:12+05:30,rohit.desai.759@example.com,Where to invest,PLAN,web_reveal,false,none
2026-08-18T22:59:20+05:30,rohit.gokhale.113@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-11T19:47:05+05:30,rohit.joshi.842@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-07-30T15:07:22+05:30,rohit.patil.327@example.com,Paying off loans,ALPHA,community,true,Money checklist PDF
2026-07-18T14:00:56+05:30,rohit.shah.507@example.com,Insurance and cover,PLAN,community,true,Money checklist PDF
2026-08-21T11:14:08+05:30,rohit.shinde.752@example.com,Saving enough every month,PLAN,web_reveal,false,Money checklist PDF
2026-07-31T12:00:49+05:30,rohit.thakkar.928@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-07-24T21:59:28+05:30,ruchi.bansal.810@example.com,Where to invest,ALPHA,community,true,Money checklist PDF
2026-06-23T17:19:08+05:30,ruchi.gill.126@example.com,Insurance and cover,PLAN,web_reveal,false,none
2026-07-05T08:52:56+05:30,ruchi.malhotra.173@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-24T17:36:24+05:30,ruchi.mishra.390@example.com,Retiring early,ALPHA,web_reveal,false,Money checklist PDF
2026-09-20T21:36:58+05:30,ruchi.pandey.207@example.com,Insurance and cover,PLAN,community,true,Money checklist PDF
2026-06-17T17:58:02+05:30,rutuja.dave.772@example.com,Where to invest,PLAN,web_reveal,false,none
2026-04-28T18:37:48+05:30,rutuja.jadhav.466@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-21T21:29:52+05:30,rutuja.jadhav.650@example.com,Where to invest,PLAN,community,true,Money checklist PDF
2026-07-05T11:00:12+05:30,rutuja.jain.428@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-05-22T13:17:18+05:30,rutuja.mehta.906@example.com,Saving enough every month,ALPHA,web_reveal,false,none
2026-06-22T21:08:42+05:30,rutuja.pandya.545@example.com,Paying off loans,ALPHA,web_reveal,false,Money checklist PDF
2026-08-20T22:25:05+05:30,rutuja.pawar.749@example.com,Insurance and cover,ALPHA,web_reveal,true,Money checklist PDF
2026-05-13T21:26:04+05:30,sagar.joshi.740@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-07-09T14:42:39+05:30,sagar.kamat.820@example.com,Saving enough every month,PLAN,web_reveal,false,none
2026-04-09T12:30:01+05:30,sagar.patel.891@example.com,My children's education,ALPHA,web_reveal,false,none
2026-09-18T19:55:40+05:30,sagar.sawant.363@example.com,Paying off loans,ALPHA,web_reveal,false,none
2026-04-23T09:54:26+05:30,sahil.bansal.805@example.com,Paying off loans,PLAN,community,true,Money checklist PDF
2026-05-19T09:44:09+05:30,sahil.chauhan.118@example.com,Paying off loans,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-05T08:35:55+05:30,sahil.chopra.741@example.com,Saving enough every month,PLAN,community,true,none
2026-07-13T19:35:51+05:30,sahil.gill.845@example.com,Paying off loans,PLAN,web_reveal,false,Money checklist PDF
2026-09-09T10:11:26+05:30,sahil.mishra.685@example.com,Saving enough every month,ALPHA,web_reveal,false,none
2026-05-22T10:01:57+05:30,sahil.pandey.262@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-08-20T21:44:13+05:30,sahil.singh.302@example.com,Insurance and cover,PLAN,community,true,Money checklist PDF
2025-09-09T16:28:34+05:30,sai.kamath.461@example.com,Paying off loans,ALPHA,web_reveal,false,Money checklist PDF
2026-09-08T20:14:08+05:30,sai.naidu.580@example.com,Retiring early,ALPHA,community,true,none
2026-05-04T12:28:31+05:30,sai.rajan.556@example.com,Retiring early,PLAN,web_reveal,false,none
2026-07-20T21:38:46+05:30,sai.reddy.249@example.com,Paying off loans,PLAN,web_reveal,false,none
2026-05-04T18:27:25+05:30,sai.shetty.418@example.com,Insurance and cover,ALPHA,web_reveal,false,Reveal walkthrough video
2026-09-12T18:08:57+05:30,sakshi.agarwal.176@example.com,My children's education,ALPHA,community,true,none
2026-08-19T10:10:55+05:30,sakshi.arora.666@example.com,Where to invest,ALPHA,community,true,Money checklist PDF
2026-09-19T22:48:31+05:30,sakshi.chopra.385@example.com,My children's education,PLAN,web_reveal,false,none
2026-07-25T13:13:07+05:30,sakshi.khanna.371@example.com,My children's education,PLAN,community,true,Reveal walkthrough video
2026-09-15T06:52:20+05:30,sakshi.singh.278@example.com,Where to invest,PLAN,web_reveal,false,none
2026-06-23T12:23:08+05:30,saloni.desai.573@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-07-31T21:21:23+05:30,saloni.jain.446@example.com,Saving enough every month,ALPHA,web_reveal,false,Reveal walkthrough video
2026-06-15T14:28:44+05:30,saloni.joshi.304@example.com,Insurance and cover,PLAN,web_reveal,true,Reveal walkthrough video
2026-07-13T21:02:35+05:30,saloni.joshi.616@example.com,Retiring early,PLAN,web_reveal,false,none
2026-06-29T07:06:39+05:30,saloni.kulkarni.392@example.com,Retiring early,ALPHA,web_reveal,false,Reveal walkthrough video
2026-09-11T16:32:11+05:30,saloni.patil.389@example.com,My children's education,ALPHA,web_reveal,false,Reveal walkthrough video
2026-08-12T16:06:12+05:30,saloni.sawant.399@example.com,Saving enough every month,PLAN,web_reveal,false,Reveal walkthrough video
2026-07-10T15:17:05+05:30,saloni.shinde.584@example.com,Saving enough every month,PLAN,community,true,none
2026-09-21T07:41:33+05:30,saloni.thakkar.290@example.com,My children's education,PLAN,community,true,Reveal walkthrough video
2026-05-14T21:13:14+05:30,sameer.chitale.168@example.com,Where to invest,PLAN,community,true,Reveal walkthrough video
2026-08-03T17:08:30+05:30,sameer.deshmukh.366@example.com,Insurance and cover,PLAN,community,true,none
2026-05-14T21:30:59+05:30,sameer.kulkarni.218@example.com,My children's education,ALPHA,web_reveal,false,none
2026-08-03T19:40:53+05:30,sameer.pandya.771@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-26T16:33:28+05:30,sameer.pawar.800@example.com,Insurance and cover,PLAN,web_reveal,true,Money checklist PDF
2026-09-06T21:50:35+05:30,sameer.shinde.267@example.com,Where to invest,ALPHA,web_reveal,false,Money checklist PDF
2026-08-28T15:51:26+05:30,sameer.shinde.567@example.com,My children's education,PLAN,community,true,Money checklist PDF
2026-08-27T09:42:49+05:30,sandeep.balakrishnan.229@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-07-31T11:44:30+05:30,sandeep.balakrishnan.447@example.com,Where to invest,PLAN,web_reveal,false,Money checklist PDF
2026-09-10T20:37:14+05:30,sandeep.krishnan.330@example.com,Where to invest,PLAN,community,true,none
2026-09-16T13:33:04+05:30,sandeep.natarajan.288@example.com,My children's education,PLAN,community,true,none
2026-04-11T20:19:31+05:30,sandeep.pai.870@example.com,Saving enough every month,PLAN,community,true,Money checklist PDF
2026-08-07T15:22:44+05:30,sandeep.reddy.355@example.com,My children's education,PLAN,web_reveal,false,none
2026-08-23T16:08:03+05:30,sandeep.reddy.756@example.com,Saving enough every month,PLAN,web_reveal,false,Reveal walkthrough video
2026-03-30T23:03:36+05:30,sandeep.reddy.945@example.com,Where to invest,PLAN,web_reveal,false,Reveal walkthrough video
2026-05-19T23:37:28+05:30,sanjana.bedi.683@example.com,Where to invest,PLAN,community,true,none
2026-07-22T08:20:09+05:30,sanjana.chopra.404@example.com,Where to invest,PLAN,web_reveal,false,none
2026-09-17T17:00:02+05:30,sanjana.gupta.939@example.com,Saving enough every month,ALPHA,community,true,Reveal walkthrough video
2026-06-10T22:35:34+05:30,sanjana.khanna.287@example.com,Retiring early,ALPHA,community,true,none
2026-09-01T23:20:18+05:30,sanjana.pandey.343@example.com,Retiring early,ALPHA,web_reveal,true,none
2026-05-10T22:23:31+05:30,sayan.das.362@example.com,Insurance and cover,PLAN,community,true,Reveal walkthrough video
2026-08-12T20:56:18+05:30,sayan.das.879@example.com,My children's education,ALPHA,community,true,Money checklist PDF
2026-08-17T09:46:03+05:30,sayan.majumdar.609@example.com,Saving enough every month,PLAN,web_reveal,false,none
2026-05-10T22:30:01+05:30,sayan.patnaik.788@example.com,Saving enough every month,ALPHA,web_reveal,false,Money checklist PDF
2026-09-18T13:15:54+05:30,shalini.iyer.984@example.com,Paying off loans,ALPHA,community,true,none
2026-07-23T13:51:50+05:30,shalini.nair.411@example.com,My children's education,PLAN,web_reveal,false,Money checklist PDF
2026-09-13T22:43:04+05:30,shalini.natarajan.101@example.com,Saving enough every month,PLAN,community,true,none
2026-08-22T18:01:39+05:30,shalini.prasad.877@example.com,Insurance and cover,ALPHA,web_reveal,false,Money checklist PDF
2026-06-24T19:14:09+05:30,shalini.shetty.297@example.com,Retiring early,PLAN,web_reveal,false,Reveal walkthrough video
2026-09-18T15:47:25+05:30,shalini.srinivasan.328@example.com,Where to invest,PLAN,community,true,none
2026-08-20T16:05:16+05:30,shreya.bansal.164@example.com,Retiring early,PLAN,community,true,none
2026-07-12T22:01:47+05:30,shreya.kohli.535@example.com,My children's education,ALPHA,community,true,none
2026-07-15T06:41:03+05:30,shreya.srivastava.324@example.com,Insurance and cover,PLAN,web_reveal,false,Reveal walkthrough video
2026-06-01T19:07:48+05:30,shreyasi.chakraborty.980@example.com,Paying off loans,ALPHA,web_reveal,false,Money checklist PDF
